cpu thread used:  1
***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: portfolio
[INFO] n_items: 50
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: DQN
[INFO] batch_size: 128
[INFO] learning_rate: 0.000010
[INFO] hidden_layer: 3
[INFO] latent_dim: 256
[INFO] softmax_beta: 10
[INFO] time_limit: 172800
[INFO] n_step: -1
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[INFO] Memory Initialized
[INFO] iter time avg_reward avg_profit loss beta
[DATA] 15200 30878.93 852.3483469408488 852.3483469408488 0.06600000000000003 10
[DATA] 15300 31080.45 858.2548523474335 858.2548523474335 0.06309999999999999 10
[DATA] 15400 31280.89 847.262054181516 847.262054181516 0.06229999999999999 10
[DATA] 15500 31481.49 844.3546821068348 844.3546821068348 0.0648 10
[DATA] 15600 31686.31 858.0888886048001 858.0888886048001 0.06549999999999997 10
[DATA] 15700 31887.93 859.3798734248246 859.3798734248246 0.061799999999999994 10
[DATA] 15800 32089.27 867.1149447623377 867.1149447623378 0.06390000000000001 10
[DATA] 15900 32291.25 862.2748243644762 862.2748243644763 0.06549999999999999 10
[DATA] 16000 32496.59 867.1640560976871 867.1640560976871 0.0669 10
[DATA] 16100 32698.22 866.6474561291407 866.6474561291407 0.06819999999999998 10
[DATA] 16200 32900.29 856.0318950914234 856.0318950914235 0.06760000000000001 10
[DATA] 16300 33106.71 854.692274140079 854.692274140079 0.06590000000000003 10
[DATA] 16400 33307.76 841.199785921939 841.199785921939 0.06510000000000002 10
[DATA] 16500 33508.4 843.6432056627486 843.6432056627486 0.0644 10
[DATA] 16600 33709.92 847.1060662571439 847.1060662571439 0.06720000000000001 10
[DATA] 16700 33911.27 838.914295806932 838.9142958069322 0.067 10
[DATA] 16800 34112.58 854.6595252531531 854.6595252531531 0.06779999999999999 10
[DATA] 16900 34313.97 837.2889954453228 837.2889954453228 0.06709999999999999 10
[DATA] 17000 34514.65 843.917829286485 843.917829286485 0.06600000000000002 10
[DATA] 17100 34714.92 850.9471373253405 850.9471373253405 0.0664 10
[DATA] 17200 34917.16 839.9713554933811 839.9713554933812 0.0704 10
[DATA] 17300 35118.54 842.7813253961853 842.7813253961853 0.0677 10
[DATA] 17400 35320.96 856.1292270829924 856.1292270829924 0.0664 10
[DATA] 17500 35530.55 853.5822667354681 853.5822667354681 0.0662 10
[DATA] 17600 35738.29 855.0621016615879 855.0621016615879 0.06649999999999999 10
[DATA] 17700 35946.16 856.2837966442817 856.2837966442817 0.0658 10
[DATA] 17800 36154.47 830.1988698295738 830.1988698295735 0.06239999999999999 10
[DATA] 17900 36361.2 852.276093821947 852.276093821947 0.06639999999999999 10
[DATA] 18000 36562.87 844.0248178894356 844.0248178894356 0.06309999999999998 10
[DATA] 18100 36771.53 849.8635978662165 849.8635978662165 0.06530000000000001 10
[DATA] 18200 36982.6 845.823459094204 845.8234590942038 0.06730000000000001 10
[DATA] 18300 37193.2 861.0548845086655 861.0548845086655 0.06559999999999998 10
[DATA] 18400 37398.27 867.0024839474969 867.0024839474971 0.06269999999999999 10
[DATA] 18500 37602.08 871.997525577858 871.997525577858 0.06239999999999998 10
[DATA] 18600 37805.62 858.4346665034293 858.4346665034293 0.061399999999999996 10
[DATA] 18700 38007.41 859.4022169399038 859.4022169399038 0.0629 10
[DATA] 18800 38208.86 859.9301714461603 859.9301714461602 0.06629999999999998 10
[DATA] 18900 38414.21 873.2041406967753 873.2041406967753 0.06039999999999998 10
[DATA] 19000 38615.76 861.7324154635382 861.7324154635382 0.06129999999999999 10
[DATA] 19100 38817.88 849.5842124068189 849.5842124068189 0.06029999999999998 10
[DATA] 19200 39019.99 862.2615266616433 862.2615266616433 0.05959999999999998 10
[DATA] 19300 39222.33 864.5213883708312 864.5213883708312 0.058099999999999985 10
[DATA] 19400 39425.48 857.1094882232032 857.1094882232032 0.05619999999999999 10
[DATA] 19500 39627.48 849.6691953166471 849.6691953166472 0.05949999999999997 10
set_input tensor([[4.4053e-02, 8.6232e-02, 7.9145e-02, 7.4962e-03, 3.3392e-10, 3.5068e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [6.9642e-02, 1.7803e-01, 1.1350e-01, 2.2694e-01, 2.6271e-02, 3.2510e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [9.6125e-02, 1.2850e-01, 3.6125e-02, 1.9116e-02, 1.5262e-03, 2.9861e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.5128e-01, 2.5212e-01, 2.7459e-02, 2.0592e-03, 1.0038e-02, 2.4346e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.9033e-01, 7.4333e-02, 7.1547e-04, 4.4181e-03, 6.8953e-07, 2.0441e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [5.8800e-02, 9.8082e-04, 3.0345e-06, 3.1446e-09, 2.1710e-20, 3.3594e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.1513e-01, 4.0356e-02, 1.2457e-02, 1.1048e-03, 2.0861e-07, 2.7961e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.9603e-02, 1.3121e-01, 7.8908e-05, 2.0153e-02, 1.2002e-11, 3.7513e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.4983e-01, 2.3781e-01, 3.6966e-01, 4.0828e-02, 3.6379e-01, 2.4491e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.4411e-01, 1.0741e-01, 7.4939e-02, 2.9012e-02, 2.6731e-03, 2.5063e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.2991e-01, 1.0250e-01, 2.8722e-03, 1.1826e-06, 5.8890e-03, 2.6482e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2728e-02, 1.3518e-01, 1.0352e-01, 7.6168e-02, 3.3906e-04, 3.7201e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2959e-01, 1.2084e-01, 1.7043e-05, 3.0273e-02, 2.7958e-02, 1.6514e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2406e-01, 2.4095e-01, 2.2293e-01, 6.4821e-01, 4.6349e-01, 1.7068e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [7.5000e-02, 5.3176e-02, 3.9731e-04, 1.0159e-03, 2.2390e-03, 3.1974e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.8590e-01, 1.8919e-01, 1.4850e-01, 1.0217e-01, 4.3304e-02, 2.0884e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.7169e-01, 8.4536e-02, 4.0282e-04, 1.1336e-03, 5.2986e-04, 2.2305e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2290e-01, 7.1585e-02, 1.3830e-02, 2.0598e-02, 1.7306e-03, 1.7183e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.3058e-01, 2.3981e-01, 5.4231e-02, 5.4023e-01, 5.0582e-01, 1.6416e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.1993e-03, 1.4328e-01, 1.4046e-01, 7.2609e-02, 1.7351e-02, 3.9254e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [3.1991e-02, 1.3493e-01, 1.0637e-01, 4.3707e-02, 8.0489e-02, 3.6275e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.0399e-01, 9.6186e-02, 6.9540e-04, 3.7124e-03, 6.2277e-04, 2.9075e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2382e-01, 1.9312e-01, 2.7743e-01, 1.0616e-01, 4.6412e-02, 1.7092e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [7.6584e-02, 8.2864e-02, 7.2602e-02, 8.9703e-04, 1.5079e-04, 3.1815e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [4.5011e-02, 3.7711e-02, 1.3365e-02, 1.6864e-06, 4.1312e-04, 3.4973e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.5390e-01, 4.3530e-02, 1.0093e-03, 1.2339e-06, 8.7162e-05, 2.4084e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.8166e-02, 1.5678e-01, 1.0339e-01, 1.3930e-01, 4.1145e-03, 3.7657e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [7.6597e-03, 2.4782e-01, 8.5470e-02, 4.0984e-01, 3.3515e-04, 3.8708e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.0080e-01, 1.3292e-02, 1.4140e-05, 8.1333e-05, 5.6871e-06, 2.9394e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2204e-02, 2.2081e-01, 4.9520e-01, 5.1532e-04, 3.8450e-01, 3.7253e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [3.4317e-02, 1.7524e-01, 1.4220e-01, 1.1895e-02, 1.2934e-02, 3.6042e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2917e-01, 1.3563e-01, 7.2915e-02, 2.5011e-03, 1.9470e-05, 1.6557e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.7661e-01, 5.2312e-02, 1.2504e-02, 7.2472e-04, 3.3627e-04, 2.1812e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [7.5972e-02, 1.9467e-01, 3.8401e-02, 4.7179e-02, 2.6504e-01, 3.1877e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.4384e-01, 1.3518e-01, 5.7658e-02, 2.2861e-02, 2.5851e-04, 2.5090e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [8.8832e-02, 2.4678e-01, 5.5728e-01, 3.8965e-02, 2.8236e-01, 3.0591e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.2150e-01, 1.8013e-01, 1.4245e-02, 9.7959e-03, 7.2182e-02, 1.7324e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.3143e-01, 8.7696e-02, 8.3229e-02, 8.6234e-05, 1.9581e-04, 1.6330e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.3305e-01, 6.4085e-02, 9.2397e-03, 6.4410e-07, 1.5736e-04, 1.6169e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [3.4736e-02, 6.7717e-02, 1.4785e-02, 7.4696e-04, 3.2723e-03, 3.6000e-01,
         1.0000e+00, 1.0000e+00, 0.0000e+00],
        [4.4838e-03, 1.1697e-01, 5.7693e-03, 8.8670e-03, 5.5810e-06, 3.9025e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [5.7764e-03, 1.4344e-01, 2.8361e-02, 2.5630e-03, 1.0491e-02, 3.8896e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [6.9089e-02, 6.9536e-02, 3.6758e-03, 1.3090e-03, 8.3098e-04, 3.2565e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [2.1277e-01, 5.1810e-03, 1.4245e-05, 3.3699e-06, 1.2001e-10, 1.8197e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [6.2510e-02, 6.2712e-02, 1.4535e-02, 6.5888e-04, 1.8073e-08, 3.3223e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.2785e-01, 1.2250e-01, 6.3369e-02, 4.0562e-02, 5.8126e-05, 2.6689e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.5610e-01, 1.4436e-01, 8.5561e-02, 2.6421e-02, 1.1174e-01, 2.3864e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.4386e-01, 7.9374e-02, 5.3175e-03, 3.2895e-02, 6.8527e-04, 2.5088e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.8853e-01, 1.1581e-01, 3.7806e-02, 3.9859e-05, 4.9029e-02, 2.0621e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.9707e-01, 1.7819e-01, 1.0840e-01, 4.0765e-02, 2.5754e-01, 1.9767e-01,
         1.0000e+00, 0.0000e+00, 0.0000e+00]], device='cuda:0')
out [0.18802959 0.18802959]
available [ True  True]
logits [0. 0.]
div 0.0
[nan nan]
[DATA] 19600 39827.75 866.0234478748004 866.0234478748004 0.057800000000000004 10
[DATA] 19700 40028.39 852.0723499693959 852.0723499693959 0.05589999999999998 10
[DATA] 19800 40230.7 859.9957580351809 859.9957580351809 0.05880000000000001 10
[DATA] 19900 40431.18 847.8814024904548 847.8814024904548 0.056399999999999985 10
[DATA] 20000 40632.49 857.4185689587408 857.4185689587408 0.06049999999999998 10
[DATA] 20100 40832.47 864.6586628256845 864.6586628256842 0.059299999999999985 10
[DATA] 20200 41032.7 885.8174823769141 885.8174823769141 0.05969999999999999 10
set_input tensor([[7.6175e-02, 1.6463e-02, 6.5880e-04, 5.9019e-05, 4.5881e-16, 9.3684e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.8439e-01, 3.4968e-02, 1.2292e-03, 3.6817e-04, 1.1255e-05, 8.2863e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [5.2634e-02, 2.1571e-01, 1.0907e-01, 9.2716e-03, 2.0532e-03, 9.6038e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [7.8186e-02, 1.2226e-01, 5.9493e-02, 1.8031e-03, 5.1006e-03, 9.3483e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [1.7609e-01, 1.6929e-01, 6.5518e-02, 1.5011e-08, 2.0286e-02, 8.3693e-01,
         0.0000e+00, 0.0000e+00, 0.0000e+00],
        [9.4128e-02, 1.7679e-01, 1.8190e-01, 8.6714e-04, 2.8566e-05, 9.1889e-01,
