***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: Portfolio
[INFO] n_items: 50
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[DATA] 57000 20973.13 1045.8125597429932
[DATA] 57100 21011.46 1045.5114917833675
[DATA] 57200 21042.27 1034.1422591216358
[DATA] 57300 21073.17 1025.106658857233
[DATA] 57400 21111.38 1036.932593963802
[DATA] 57500 21142.41 1018.7251695445862
[DATA] 57600 21180.49 1033.9323796440012
[DATA] 57700 21212.01 1030.48167296282
[DATA] 57800 21250.3 1031.9275711627236
[DATA] 57900 21281.07 1028.811542032983
[DATA] 58000 21319.69 1031.2021428013522
[DATA] 58100 21350.89 1029.509963564917
[DATA] 58200 21384.44 1024.9747806049245
[DATA] 58300 21423.76 1020.7907353391664
[DATA] 58400 21455.16 1030.5044201633973
[DATA] 58500 21493.78 1025.8509666088719
[DATA] 58600 21524.85 1026.9325214532887
[DATA] 58700 21563.25 1033.6798787131781
[DATA] 58800 21594.31 1028.484929900599
[DATA] 58900 21632.4 1032.9003389676557
[DATA] 59000 21664.28 1021.201910787421
[DATA] 59100 21695.24 1023.0456270136485
[DATA] 59200 21734.04 1027.6148360542238
[DATA] 59300 21764.71 1025.3442291142412
[DATA] 59400 21803.27 1020.516646987453
[DATA] 59500 21834.87 1036.7937608429847
[DATA] 59600 21873.62 1036.8552422017892
[DATA] 59700 21904.47 1027.5182955995651
[DATA] 59800 21935.34 1036.2480073925867
[DATA] 59900 21973.65 1030.2701504372596
[DATA] 60000 22004.67 1038.1874462294934
[DATA] 60100 22042.84 1049.5520821964544
[DATA] 60200 22073.7 1051.292980024041
