cpu thread used:  1
***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: portfolio
[INFO] n_items: 20
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: DQN
[INFO] batch_size: 64
[INFO] learning_rate: 0.000010
[INFO] hidden_layer: 2
[INFO] latent_dim: 128
[INFO] softmax_beta: 10
[INFO] time_limit: 172800
[INFO] n_step: -1
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[INFO] Memory Initialized
[INFO] iter time avg_reward avg_profit loss beta
[DATA] 26600 15278.21 284.74180460512684 284.74180460512684 0.030199999999999998 10
[DATA] 26700 15333.7 292.0664993681985 292.06649936819844 0.031599999999999996 10
[DATA] 26800 15389.46 283.0202884830018 283.0202884830018 0.028 10
[DATA] 26900 15449.53 290.82040608035584 290.8204060803557 0.0311 10
[DATA] 27000 15505.89 292.91409147785 292.91409147785 0.028699999999999996 10
[DATA] 27100 15561.56 289.2318792805779 289.2318792805779 0.0309 10
[DATA] 27200 15617.42 279.668668718316 279.668668718316 0.028000000000000004 10
[DATA] 27300 15673.39 294.39277794598695 294.39277794598695 0.028199999999999992 10
[DATA] 27400 15728.89 293.0495172990886 293.04951729908856 0.029500000000000005 10
[DATA] 27500 15784.6 284.89694372753803 284.89694372753803 0.0281 10
[DATA] 27600 15841.01 280.6382750427892 280.63827504278913 0.0311 10
[DATA] 27700 15899.6 276.30952922947523 276.30952922947523 0.027299999999999998 10
[DATA] 27800 15958.5 293.7518531557767 293.7518531557767 0.0311 10
[DATA] 27900 16014.22 279.26258216064446 279.2625821606444 0.029000000000000005 10
[DATA] 28000 16070.02 273.4627922209844 273.4627922209844 0.0269 10
[DATA] 28100 16126.16 272.5651222798678 272.5651222798678 0.0322 10
[DATA] 28200 16182.33 281.74195768004915 281.74195768004915 0.0269 10
[DATA] 28300 16237.59 295.8506663055159 295.850666305516 0.028700000000000003 10
[DATA] 28400 16293.23 296.5218267918083 296.5218267918083 0.028199999999999996 10
[DATA] 28500 16348.69 278.6122586545762 278.61225865457624 0.029299999999999993 10
[DATA] 28600 16410.73 280.6524548463391 280.6524548463391 0.028799999999999996 10
[DATA] 28700 16467.73 278.96816307926764 278.96816307926764 0.0264 10
[DATA] 28800 16523.42 275.6800009786866 275.6800009786866 0.0263 10
[DATA] 28900 16579.74 265.5326836777899 265.5326836777899 0.026500000000000003 10
[DATA] 29000 16635.95 288.4391095636258 288.4391095636258 0.026699999999999998 10
[DATA] 29100 16692.14 285.5179052554572 285.5179052554571 0.0267 10
[DATA] 29200 16748.14 265.9774818798232 265.9774818798232 0.0267 10
[DATA] 29300 16804.3 279.21277796280907 279.21277796280907 0.0264 10
[DATA] 29400 16862.03 284.86384967434265 284.86384967434265 0.0299 10
[DATA] 29500 16921.34 288.7178514433631 288.7178514433631 0.026799999999999997 10
[DATA] 29600 16977.19 273.78379070927355 273.78379070927355 0.027700000000000002 10
[DATA] 29700 17033.54 267.58395411492336 267.58395411492336 0.029200000000000004 10
[DATA] 29800 17089.14 287.4388506966163 287.4388506966163 0.026699999999999995 10
[DATA] 29900 17144.6 286.8780526698164 286.8780526698164 0.026000000000000002 10
[DATA] 30000 17200.37 279.1917164233088 279.1917164233088 0.027100000000000006 10
[DATA] 30100 17256.39 269.24798742947735 269.24798742947735 0.0302 10
[DATA] 30200 17312.43 281.53325050553445 281.53325050553445 0.028900000000000002 10
[DATA] 30300 17368.22 282.40453120890726 282.40453120890726 0.029 10
[DATA] 30400 17429.01 284.6459396429093 284.6459396429093 0.0297 10
[DATA] 30500 17486.92 289.2630703629695 289.2630703629695 0.028699999999999996 10
[DATA] 30600 17542.4 269.8018731129183 269.8018731129183 0.0262 10
[DATA] 30700 17598.75 284.0901273756735 284.0901273756735 0.029599999999999998 10
[DATA] 30800 17654.8 272.5661049521956 272.5661049521956 0.0256 10
[DATA] 30900 17710.31 287.85877035758733 287.85877035758733 0.0278 10
[DATA] 31000 17766.3 269.6064316250699 269.60643162506983 0.0293 10
[DATA] 31100 17822.46 290.78310267701056 290.78310267701056 0.026900000000000004 10
[DATA] 31200 17881.5 288.46465073358866 288.46465073358866 0.026099999999999998 10
[DATA] 31300 17943.5 271.3939291125122 271.3939291125122 0.027999999999999997 10
[DATA] 31400 17999.46 224.0221039887995 224.0221039887995 0.0259 10
[DATA] 31500 18055.17 281.78136448862034 281.7813644886203 0.029500000000000002 10
[DATA] 31600 18110.76 258.89952848744747 258.8995284874474 0.0274 10
[DATA] 31700 18166.26 288.2347439917605 288.2347439917605 0.026499999999999996 10
[DATA] 31800 18222.81 297.12912483015594 297.12912483015594 0.025799999999999997 10
[DATA] 31900 18278.84 289.8675174993631 289.86751749936303 0.0245 10
[DATA] 32000 18335.16 260.0648417535998 260.0648417535998 0.027799999999999995 10
[DATA] 32100 18395.96 299.197346464767 299.19734646476695 0.028200000000000003 10
[DATA] 32200 18451.72 277.15358392786965 277.15358392786965 0.025999999999999995 10
[DATA] 32300 18507.58 282.6360163952847 282.6360163952847 0.029799999999999997 10
[DATA] 32400 18563.09 296.7657302940336 296.7657302940336 0.02619999999999999 10
[DATA] 32500 18619.12 275.8443482358314 275.8443482358314 0.026 10
