***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: TSPTW
[INFO] n_city: 50
[INFO] grid_size: 100
[INFO] max_tw_gap: 100
[INFO] max_tw_size: 1000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[DATA] 57300 125880.92 340.4873639108222
[DATA] 57400 126141.5 340.8152467819259
[DATA] 57500 126377.73 340.43787002271586
[DATA] 57600 126612.7 340.7022856014088
[DATA] 57700 126870.0 338.80078836764966
[DATA] 57800 127104.1 339.2755725190271
[DATA] 57900 127359.75 339.0752028548252
[DATA] 58000 127591.65 338.575172681803
[DATA] 58100 127824.17 338.1620805770867
[DATA] 58200 128073.83 339.29399004223245
[DATA] 58300 128302.96 339.9870137223876
[DATA] 58400 128530.55 339.56181354304806
[DATA] 58500 128782.82 339.4946483653737
[DATA] 58600 129015.26 340.06578922098333
[DATA] 58700 129243.24 339.54775291222455
[DATA] 58800 129491.46 340.5226156400593
[DATA] 58900 129718.95 340.4282159638085
[DATA] 59000 129968.75 340.0501304764865
[DATA] 59100 130199.05 339.82132662072235
[DATA] 59200 130424.55 334.7335241217402
[DATA] 59300 130675.36 338.0636199726723
[DATA] 59400 130903.25 336.5264623610094
[DATA] 59500 131133.6 338.4897888881091
[DATA] 59600 131386.0 337.42764394214703
[DATA] 59700 131616.09 337.02638978058616
[DATA] 59800 131845.61 338.2285782437549
[DATA] 59900 132100.85 339.7332086769364
[DATA] 60000 132330.35 339.1532219582132
[DATA] 60100 132558.7 340.41298827912647
[DATA] 60200 132811.4 340.9373679934578
[DATA] 60300 133042.94 341.0770626182568
[DATA] 60400 133270.52 340.31115902341526
[DATA] 60500 133525.79 341.209868603557
[DATA] 60600 133763.4 341.14176952584324
[DATA] 60700 134021.04 341.7057120554137
